ShipmentID,Date,Origin,Destination,Distance_km,Weight_kg,ShippingMode,EstimatedTime_days,DeliveryTime_days,Delay_hours,FuelCost_USD,TotalCost_USD,PackageValue_USD,CustomerRating,WeatherDelay,TrafficDelay,LostOrDamaged
FDX001967,2023-11-07,New York,São Paulo,3827,34.51,Air,2,3.0,28,6.7,170.66,60.34,5.0,No,No,No
FDX000228,2023-06-08,Dallas,Dubai,2980,13.23,Air,2,3.0,32,4.28,103.9,69.68,5.0,No,No,Yes
FDX000108,2023-08-28,Los Angeles,Singapore,3205,29.200000000000003,Ground,4,3.0,0,2.19,134.07,186.45,4.0,No,Yes,No
FDX001704,2023-08-28,New York,Singapore,2745,1.61,Air,1,1.0,6,2.48,70.56,13.34,4.0,No,No,No
FDX001190,2023-06-01,Miami,Singapore,3668,1.33,Air,1,4.0,72,5.69,98.09,42.33,5.0,No,Yes,No
FDX000858,2023-06-28,New York,Berlin,4562,27.16,Ground,5,5.0,0,5.47,166.97,31.88,4.0,No,No,No
FDX000593,2023-01-27,Seattle,Berlin,3681,2.02,Air,2,1.0,0,6.92,103.42,13.22,5.0,No,No,No
FDX001990,2023-11-05,Seattle,Berlin,2963,23.37,Air,1,1.0,0,4.5,124.5,10.0,5.0,No,No,No
FDX000031,2024-04-15,Chicago,Mumbai,2161,11.92,Ground,2,5.0,75,2.24,78.78,44.15,5.0,No,No,No
FDX000011,2023-03-29,Dallas,Berlin,3981,9.19,Ground,4,10.0,146,3.97,114.91,56.57,4.0,Yes,No,No
FDX000439,2023-11-19,Miami,Berlin,4045,15.01,Air,2,2.0,12,7.17,137.43,50.12,5.0,No,No,No
FDX000972,2023-02-22,Chicago,São Paulo,3283,18.380000000000003,Ground,4,5.0,24,3.92,119.18,48.04,3.0,Yes,No,No
FDX000711,2024-12-15,Houston,Berlin,3496,25.48,Air,1,5.0,102,7.34,147.9,21.05,4.0,No,No,No
FDX001237,2023-09-30,Dallas,Singapore,4640,18.360000000000003,Ground,5,5.0,12,2.82,142.98,57.38,4.0,No,No,No
FDX001578,2025-03-16,Houston,Mexico City,4436,54.870000000000005,Ground,5,5.0,8,2.94,212.28,93.53,5.0,No,No,No
FDX000670,2023-05-23,Houston,London,3430,13.44,Air,1,4.0,81,5.32,116.44,25.87,5.0,No,No,No
FDX000867,2023-03-19,Los Angeles,Sydney,5070,46.85,Air,3,4.0,24,5.26,215.88,136.84,4.0,No,Yes,No
FDX000809,2026-08-11,San Francisco,London,4688,9.629999999999999,Ground,5,5.0,6,4.56,131.7,10.0,5.0,No,No,No
FDX000846,2028-10-01,Dallas,London,3351,22.05,Express,2,2.0,7,5.49,332.59,31.01,4.0,No,No,No
FDX000126,2023-10-17,Dallas,Toronto,4641,30.8,Ground,5,4.0,0,4.34,172.44,39.11,4.0,No,No,No
FDX000258,2023-08-05,Miami,São Paulo,4790,12.959999999999999,Ground,6,5.0,0,3.04,135.84,105.57,5.0,No,No,No
FDX001793,2023-02-20,Miami,Dubai,4356,9.389999999999999,Air,3,2.0,0,6.92,131.66,105.3,4.0,No,No,No
FDX001161,2023-10-31,Miami,São Paulo,3977,17.020000000000003,Ground,4,3.0,0,3.81,130.01,84.51,5.0,No,No,No
FDX001029,2024-02-29,New York,Sydney,3923,39.9,Express,2,3.0,28,6.7,383.36,46.11,4.0,No,Yes,No
FDX001060,2026-01-03,San Francisco,Toronto,2533,27.78,Air,1,1.0,0,4.8,125.62,65.47,5.0,No,No,No
FDX000199,2024-03-05,Seattle,London,3546,9.139999999999999,Express,2,2.0,6,3.96,306.08,397.96,5.0,No,No,No
FDX000629,2023-04-21,Denver,Tokyo,3956,50.2,Air,1,1.0,0,8.14,208.94,414.33,4.0,No,No,No
FDX000410,2023-03-05,Seattle,Mexico City,3652,41.5,Air,2,2.0,20,6.77,181.35,16.19,3.0,No,No,No
FDX001662,2023-05-14,San Francisco,Dubai,3581,6.35,Express,2,2.0,0,6.01,307.35,18.13,5.0,No,No,No
FDX001199,2023-05-19,New York,Tokyo,5612,49.08,Air,3,2.0,0,8.29,240.27,22.38,5.0,No,No,No
FDX001691,2023-11-07,Dallas,Toronto,5494,22.200000000000003,Express,3,5.0,51,6.49,378.75,99.98,5.0,Yes,No,No
FDX001442,2023-02-06,Denver,London,1916,9.24,Ground,2,1.0,0,1.68,66.84,31.05,5.0,No,No,No
FDX000840,2023-04-14,Denver,Mumbai,4757,1.1300000000000001,Air,2,5.0,72,7.61,125.23,26.31,5.0,No,Yes,No
FDX001227,2024-01-30,Houston,Mumbai,4401,36.690000000000005,Air,2,2.0,5,9.04,193.52,86.83,5.0,No,No,No
FDX000640,2023-01-20,Miami,Singapore,4234,8.65,Ground,5,6.0,38,4.67,120.99,26.67,5.0,No,No,No
FDX000632,2025-10-29,Los Angeles,Sydney,2710,3.06,Air,2,1.0,0,3.77,76.63,11.54,5.0,No,No,No
FDX001202,2023-01-15,Dallas,Mumbai,4055,15.44,Ground,5,2.0,0,2.73,125.17,32.28,5.0,No,No,No
FDX001488,2023-09-13,Dallas,Singapore,1228,53.050000000000004,Express,1,1.0,0,1.35,339.71,111.61,4.0,No,No,No
FDX000413,2023-06-18,Denver,Singapore,814,0.15000000000000002,Ground,2,2.0,6,0.81,24.01,116.72,4.0,No,No,Yes
FDX000014,2023-02-06,Seattle,Singapore,2806,28.37,Ground,3,5.0,48,1.9,123.56,46.99,4.0,No,No,No
FDX000484,2023-05-04,Los Angeles,São Paulo,4480,8.5,Air,2,4.0,61,4.99,126.57,107.89,5.0,No,No,No
FDX001940,2023-04-30,Chicago,Mumbai,3296,11.12,Air,2,3.0,24,6.14,111.58,76.83,5.0,Yes,No,No
FDX001059,2023-09-18,Los Angeles,London,4789,6.09,Ground,6,9.0,98,5.05,128.11,11.62,4.0,No,No,No
FDX000476,2023-06-14,Denver,Mexico City,5418,0.76,Ground,7,7.0,0,6.08,133.12,61.15,5.0,No,No,No
FDX000657,2023-02-04,Seattle,Singapore,2765,22.28,Air,1,1.0,3,3.44,115.18,80.29,2.0,No,No,No
FDX001142,2023-01-09,Houston,Mumbai,2826,7.02,Ground,4,4.0,0,1.56,80.24,10.0,5.0,No,No,No
FDX000537,2023-05-07,Houston,Tokyo,2779,10.06,Air,2,2.0,5,5.45,97.05,16.5,4.0,No,No,No
FDX000968,2023-05-21,Dallas,Berlin,1979,21.85,Air,1,1.0,4,3.89,99.95,72.03,5.0,No,Yes,No
FDX001938,2023-06-03,Los Angeles,Sydney,4584,19.700000000000003,Ground,7,6.0,0,2.56,143.76,11.65,5.0,No,No,No
FDX000603,2024-06-20,Seattle,Singapore,2707,34.61,Air,2,1.0,0,3.91,140.09,58.61,5.0,No,No,No
FDX000164,2023-10-05,Los Angeles,Toronto,2741,8.19,Air,1,1.0,3,3.39,86.37,11.67,4.0,No,No,No
FDX001136,2024-01-29,Dallas,São Paulo,866,3.42,Air,1,1.0,0,1.56,33.84,10.0,2.0,No,No,No
FDX000483,2023-07-26,Atlanta,Berlin,1260,5.79,Air,1,1.0,0,1.57,46.49,30.72,4.0,No,No,No
FDX001245,2023-03-15,Atlanta,Dubai,4069,4.96,Air,2,4.0,57,5.83,113.79,19.34,5.0,No,No,No
FDX000131,2024-04-02,Houston,Mumbai,1966,5.71,Air,1,1.0,0,2.46,63.12,42.71,4.0,No,No,No
FDX001298,2024-09-02,Los Angeles,Singapore,488,3.39,Ground,2,1.0,0,0.52,23.1,219.41,5.0,No,No,No
FDX001064,2023-09-28,Denver,London,3387,15.4,Ground,4,4.0,0,3.5,114.04,125.8,4.0,No,No,No
FDX001717,2023-04-12,Chicago,Mexico City,3335,20.76,Express,2,6.0,106,4.25,325.97,43.7,4.0,Yes,No,No
FDX001828,2023-09-01,Seattle,São Paulo,2466,15.78,Express,1,5.0,99,2.55,293.53,31.65,4.0,No,No,No
FDX001825,2023-01-11,New York,Dubai,3418,1.98,Air,2,4.0,48,4.78,91.66,45.34,5.0,No,No,No
FDX001417,2023-04-30,Denver,Singapore,2888,8.959999999999999,Air,2,5.0,72,4.88,95.32,280.48,4.0,No,No,No
FDX000073,2024-05-07,Dallas,Berlin,4543,33.34,Ground,5,7.0,50,2.6,170.34,11.55,4.0,No,Yes,No
FDX000515,2023-08-02,Houston,Mexico City,4376,6.13,Air,3,6.0,72,7.67,127.79,10.0,4.0,No,No,No
FDX000013,2023-03-03,Denver,Dubai,3119,2.03,Ground,5,6.0,32,3.24,81.16,75.04,3.0,No,Yes,No
FDX001702,2024-09-10,Houston,Mexico City,3465,10.6,Air,1,3.0,48,5.19,111.07,20.62,4.0,No,No,No
FDX001587,2024-01-20,New York,Mexico City,4769,1.23,Express,3,1.0,0,4.65,316.79,19.32,5.0,No,No,No
FDX000209,2023-04-10,Atlanta,São Paulo,2394,10.469999999999999,Air,2,4.0,72,2.73,82.01,109.11,2.0,Yes,No,No
FDX000304,2023-06-09,Chicago,Mexico City,4954,16.46,Express,3,4.0,24,5.09,352.27,19.6,3.0,No,Yes,No
FDX000621,2023-03-29,Denver,Dubai,2991,10.629999999999999,Air,1,1.0,0,4.12,98.44,200.47,4.0,No,No,No
FDX001659,2023-02-09,Chicago,Singapore,2627,28.46,Air,2,5.0,72,4.23,127.15,71.78,4.0,No,No,No
FDX001413,2023-12-13,San Francisco,Tokyo,4323,8.98,Express,2,5.0,76,8.48,334.86,10.0,4.0,Yes,Yes,Yes
FDX000566,2024-07-20,Seattle,Toronto,3020,10.36,Air,2,3.0,42,4.45,99.47,86.39,2.0,No,No,No
FDX000694,2023-12-26,San Francisco,Mumbai,1837,10.049999999999999,Air,1,1.0,0,2.37,68.95,504.56,5.0,No,No,No
FDX001942,2023-07-22,New York,Tokyo,6534,10.4,Air,4,4.0,6,6.97,177.39,87.2,4.0,No,No,No
FDX001016,2023-04-24,San Francisco,São Paulo,3184,5.18,Ground,5,1.0,0,3.34,89.06,29.37,3.0,No,No,No
FDX000341,2023-08-18,Chicago,Mumbai,3776,25.270000000000003,Air,2,2.0,2,6.6,150.86,10.0,5.0,No,Yes,No
FDX001619,2024-02-29,Atlanta,Mexico City,3555,16.810000000000002,Air,1,1.0,0,3.51,120.25,143.42,5.0,No,No,No
FDX001895,2023-01-12,Chicago,Tokyo,4283,20.110000000000003,Air,2,6.0,106,5.89,148.55,28.52,5.0,Yes,No,No
FDX001747,2025-04-02,Miami,Sydney,6468,16.450000000000003,Ground,9,6.0,0,4.78,181.6,72.8,4.0,No,No,No
FDX001778,2024-12-30,Denver,Mumbai,3769,2.09,Air,1,2.0,24,6.88,105.2,14.91,4.0,No,No,No
FDX000812,2023-02-28,Houston,Berlin,2832,6.109999999999999,Air,2,2.0,10,3.78,85.2,37.99,1.0,No,No,No
FDX000043,2023-07-23,Chicago,Mexico City,2662,21.39,Express,1,1.0,0,2.64,308.94,13.41,4.0,No,No,No
FDX001241,2023-03-02,Atlanta,Dubai,2513,43.660000000000004,Air,2,4.0,48,2.96,151.46,58.86,4.0,No,No,No
FDX000879,2023-04-30,Denver,Mumbai,5171,4.569999999999999,Air,3,5.0,48,5.99,135.53,11.16,1.0,No,No,No
FDX001466,2024-01-29,Houston,Berlin,3503,1.34,Air,2,4.0,48,5.77,95.05,30.31,5.0,No,Yes,No
FDX000734,2025-10-20,San Francisco,Singapore,1218,20.91,Express,1,3.0,48,1.44,275.5,71.93,5.0,Yes,No,No
FDX000424,2023-08-07,Dallas,Tokyo,2810,12.799999999999999,Ground,5,5.0,9,3.49,97.27,10.0,1.0,No,No,No
FDX001980,2023-05-14,Los Angeles,Dubai,4263,37.9,Air,2,4.0,61,6.5,185.56,21.3,3.0,No,No,No
FDX001947,2023-02-08,Houston,São Paulo,580,29.01,Ground,2,3.0,24,0.37,75.73,10.0,5.0,No,Yes,No
FDX000880,2023-06-19,San Francisco,Tokyo,2602,14.51,Ground,4,4.0,3,1.6,90.86,46.48,3.0,No,No,No
FDX000586,2024-05-22,Atlanta,Mumbai,2608,10.83,Air,2,2.0,14,2.52,86.38,30.13,5.0,No,No,No
FDX000027,2023-10-23,Dallas,Toronto,3601,33.31,Air,1,1.0,0,3.34,153.66,22.38,3.0,No,No,No
FDX000681,2023-01-02,Houston,Dubai,3027,33.65,Air,1,1.0,3,3.49,143.31,37.79,4.0,No,No,No
FDX001239,2023-06-16,Los Angeles,Mexico City,3901,25.91,Ground,6,4.0,0,4.46,148.22,356.65,5.0,No,No,No
FDX000136,2023-02-22,Los Angeles,Dubai,3457,7.09,Air,1,1.0,1,5.84,105.84,33.11,4.0,No,No,No
FDX000211,2024-11-27,Houston,Berlin,2282,40.550000000000004,Ground,2,1.0,0,2.51,139.27,71.23,2.0,No,Yes,No
FDX001475,2023-03-01,Seattle,Mexico City,4371,44.68,Air,3,2.0,0,4.83,196.27,40.73,5.0,No,No,No
FDX000056,2027-12-27,San Francisco,São Paulo,4265,28.66,Ground,5,9.0,106,2.62,155.48,38.81,4.0,Yes,No,No
FDX000464,2025-06-10,Denver,Mexico City,2584,28.23,Air,2,2.0,0,4.8,127.54,10.0,4.0,No,No,No
FDX001782,2024-07-30,Denver,Toronto,4505,18.84,Air,3,3.0,8,6.55,152.43,24.22,5.0,No,No,No
FDX000217,2023-06-09,Seattle,Berlin,2865,26.16,Express,1,2.0,24,4.94,329.44,26.18,4.0,No,Yes,No
FDX001184,2023-01-24,Seattle,Tokyo,3551,22.220000000000002,Air,1,1.0,1,4.46,133.84,28.43,5.0,No,No,No
FDX001065,2023-04-11,Chicago,Mumbai,1792,16.130000000000003,Ground,3,6.0,72,1.5,77.6,169.24,5.0,No,Yes,No
FDX000397,2024-04-20,Chicago,Tokyo,154,52.940000000000005,Air,1,1.0,0,0.2,114.56,11.12,4.0,No,No,No
FDX001909,2025-09-27,New York,São Paulo,5388,22.78,Air,3,3.0,0,5.49,174.79,21.53,5.0,No,Yes,No
FDX001708,2023-05-05,Miami,Sydney,5008,0.28,Ground,8,11.0,72,5.36,121.8,10.0,3.0,No,No,No
FDX001637,2024-11-30,Atlanta,Sydney,50,11.54,Ground,2,2.0,2,0.04,29.2,243.75,4.0,No,No,No
FDX001334,2023-03-26,Miami,Tokyo,5524,,Ground,6,,4,,164.1,114.23,,No,No,No
FDX001872,2023-06-17,Denver,São Paulo,1674,14.87,Air,1,1.0,9,3.22,77.88,13.16,4.0,No,No,No
FDX000179,2023-07-22,Chicago,Mumbai,6208,31.240000000000002,Air,3,9.0,144,12.89,230.31,133.14,5.0,No,No,No
FDX001201,2023-04-28,Miami,London,4402,27.650000000000002,Air,2,1.0,0,7.24,170.06,88.8,5.0,No,No,No
FDX000741,2024-01-02,Seattle,Dubai,2829,29.66,Air,2,2.0,0,3.51,131.43,33.83,4.0,No,No,No
FDX000508,2023-09-01,Chicago,Tokyo,912,7.33,Air,1,1.0,0,0.86,40.48,14.87,4.0,No,No,No
FDX001165,2023-03-01,New York,Mumbai,2216,4.38,Express,1,1.0,0,4.56,271.76,10.0,5.0,No,No,No
FDX000301,2024-04-22,Atlanta,Singapore,2112,2.54,Ground,3,2.0,0,1.27,56.13,131.36,4.0,No,No,No
FDX001329,2023-07-01,New York,Singapore,7149,14.61,Ground,10,9.0,0,6.05,195.35,68.92,5.0,No,No,No
FDX001002,2023-02-12,Denver,Singapore,3589,29.470000000000002,Air,2,2.0,20,7.17,157.23,118.21,4.0,No,No,No
FDX001214,2023-10-17,San Francisco,Toronto,1156,6.369999999999999,Air,1,1.0,5,2.29,47.73,33.85,2.0,No,No,No
FDX000079,2023-03-16,Houston,Tokyo,3666,0.56,Air,1,2.0,24,5.61,96.27,44.97,4.0,No,No,No
FDX000996,2024-08-04,Los Angeles,São Paulo,3359,23.37,Air,1,4.0,72,5.99,136.89,75.06,5.0,Yes,Yes,No
FDX001434,2023-03-20,Dallas,London,2756,2.04,Air,1,1.0,5,3.85,75.75,55.18,4.0,No,No,No
FDX000727,2023-07-24,Houston,Tokyo,6690,4.07,Air,4,4.0,3,10.97,179.85,10.0,5.0,No,No,No
FDX000229,2025-02-14,Denver,Dubai,5243,27.810000000000002,Air,2,2.0,10,10.47,196.89,35.59,4.0,No,No,No
FDX000819,2023-05-30,New York,Singapore,3844,27.41,Air,1,1.0,1,4.88,151.34,33.58,4.0,No,No,No
FDX000989,2024-07-22,Dallas,Dubai,4138,0.86,Air,2,2.0,0,8.56,115.16,190.61,4.0,No,No,No
FDX001463,2023-01-20,Atlanta,Berlin,3227,32.75,Air,1,1.0,3,6.29,153.91,51.39,4.0,No,No,No
FDX000030,2023-01-04,Miami,Mexico City,5638,18.580000000000002,Express,3,1.0,0,7.3,376.82,25.81,5.0,No,No,No
FDX000562,2023-09-04,San Francisco,Mexico City,2815,14.959999999999999,Express,1,4.0,72,3.83,302.71,96.94,5.0,No,No,No
FDX000226,2025-01-30,Dallas,London,5054,33.56,Air,3,4.0,47,8.42,198.46,31.83,5.0,No,No,No
FDX001892,2023-05-27,Chicago,Toronto,3664,23.18,Express,2,2.0,14,6.44,343.96,13.43,3.0,No,No,No
FDX001228,2023-03-20,Miami,Singapore,3992,7.619999999999999,Ground,4,4.0,1,4.24,112.8,32.94,5.0,No,No,No
FDX000445,2023-06-03,Denver,London,4450,1.33,Ground,6,7.0,50,4.67,110.67,24.55,3.0,Yes,No,No
FDX000033,2024-02-24,Miami,São Paulo,3637,7.83,Ground,5,6.0,24,2.63,101.29,170.91,5.0,No,No,No
FDX001493,2023-01-07,New York,Mumbai,5570,13.98,Air,3,1.0,0,8.94,171.18,19.26,4.0,No,No,No
FDX000966,2023-11-09,Seattle,Sydney,3978,51.02,Express,2,2.0,6,4.51,400.13,28.51,3.0,No,No,No
FDX000894,2024-07-07,Miami,Sydney,4800,10.29,Air,3,1.0,0,6.23,140.27,19.12,5.0,No,No,No
FDX000669,2023-05-19,Miami,Tokyo,6073,29.380000000000003,Air,4,4.0,2,12.59,222.99,28.83,5.0,No,Yes,No
FDX001603,2023-07-17,Dallas,São Paulo,3436,19.020000000000003,Ground,5,6.0,29,3.09,121.03,65.48,5.0,No,Yes,No
FDX001664,2025-11-27,Denver,Mexico City,3809,14.379999999999999,Ground,4,4.0,2,4.5,123.44,10.0,5.0,No,No,No
FDX000959,2023-01-12,Miami,London,3531,10.549999999999999,Express,2,3.0,27,6.72,316.88,86.64,5.0,No,No,No
FDX001450,2023-01-23,Chicago,Dubai,4641,7.449999999999999,Express,3,1.0,0,9.12,340.08,10.0,4.0,Yes,No,No
FDX000152,2023-02-21,Denver,São Paulo,4537,31.75,Air,2,2.0,6,7.34,181.26,11.18,2.0,No,No,No
FDX000960,2024-03-22,Chicago,Tokyo,3471,5.21,Air,1,1.0,0,4.74,99.06,28.24,4.0,No,No,No
FDX000223,2024-02-12,Houston,Berlin,3873,5.64,Air,1,1.0,0,3.53,104.33,232.06,4.0,No,No,No
FDX001028,2024-04-16,Atlanta,Berlin,2688,0.85,Ground,3,5.0,55,3.28,70.3,445.03,3.0,Yes,Yes,No
FDX000703,2025-03-10,New York,Tokyo,3742,24.09,Air,2,1.0,0,6.03,146.11,33.37,3.0,No,No,No
FDX001581,2023-06-20,Los Angeles,Singapore,4217,37.300000000000004,Air,2,1.0,0,6.86,184.52,10.92,4.0,No,No,No
FDX001936,2023-09-19,Los Angeles,Dubai,4472,15.969999999999999,Air,2,2.0,7,4.57,140.09,71.82,5.0,No,No,No
FDX000855,2023-08-03,Atlanta,Berlin,2442,29.05,Air,2,4.0,52,3.5,122.44,89.36,5.0,No,No,No
FDX001066,2023-01-07,Dallas,Toronto,2165,16.080000000000002,Air,2,1.0,0,4.21,93.09,39.84,4.0,No,No,No
FDX000834,2023-06-18,Denver,Mexico City,122,38.85,Air,1,2.0,24,0.16,85.62,77.45,4.0,No,No,No
FDX001247,2023-03-18,Denver,São Paulo,1587,24.68,Air,1,3.0,52,1.6,90.9,16.72,4.0,No,Yes,No
FDX001424,2023-07-22,Dallas,Singapore,4555,5.97,Ground,7,6.0,0,4.53,121.63,10.89,1.0,No,No,No
FDX000114,2023-01-05,Chicago,Dubai,5275,32.95,Ground,7,5.0,0,4.2,189.0,19.81,2.0,No,No,No
FDX000049,2023-09-11,Denver,Sydney,1321,23.360000000000003,Air,1,1.0,0,2.47,85.55,48.01,5.0,No,Yes,Yes
FDX000290,2023-02-20,Seattle,Dubai,4072,24.200000000000003,Ground,5,5.0,11,3.51,145.37,180.4,4.0,No,No,No
FDX001101,2023-10-21,Dallas,Mexico City,2831,52.46,Air,1,1.0,0,4.9,181.24,62.78,5.0,No,No,No
FDX001022,2024-11-16,Miami,Berlin,5315,12.129999999999999,Air,2,2.0,0,8.22,160.22,284.73,5.0,No,No,No
FDX000207,2023-06-03,Los Angeles,Tokyo,3794,22.880000000000003,Express,2,2.0,0,6.12,345.0,44.24,4.0,No,No,No
FDX001148,2023-02-03,Denver,Mumbai,2043,32.5,Express,1,1.0,21,2.36,317.94,234.29,3.0,No,No,No
FDX000974,2023-01-11,Seattle,London,3362,25.990000000000002,Ground,5,7.0,48,1.93,130.01,199.27,5.0,No,No,No
FDX001089,2023-03-25,Seattle,London,2203,15.6,Ground,2,1.0,0,1.88,85.9,38.25,4.0,No,No,No
FDX001250,2023-06-08,Chicago,Singapore,2996,23.630000000000003,Air,1,1.0,25,4.12,124.54,92.26,4.0,No,Yes,No
FDX001191,2023-05-21,Atlanta,Singapore,2708,17.12,Air,2,4.0,62,4.56,107.08,449.35,4.0,No,No,No
FDX000633,2025-05-12,Los Angeles,Dubai,3004,0.27,Ground,4,6.0,48,1.64,70.54,42.49,5.0,No,No,No
FDX000776,2024-08-02,Atlanta,Toronto,2897,30.66,Express,1,1.0,4,2.97,333.17,26.48,5.0,Yes,No,No
FDX000890,2024-03-27,Dallas,Singapore,2351,8.48,Air,1,1.0,0,2.69,77.05,31.98,5.0,No,No,No
FDX001804,2025-03-30,Miami,Toronto,4591,13.389999999999999,Express,3,2.0,0,6.77,343.91,30.29,5.0,No,No,No
FDX000900,2023-07-13,Denver,Singapore,528,34.96,Ground,2,1.0,0,0.63,87.37,15.43,4.0,No,No,No
FDX000833,2024-05-31,Houston,Mumbai,4997,2.58,Air,2,1.0,0,6.01,128.13,41.12,5.0,No,No,No
FDX001246,2023-02-06,Miami,Toronto,6830,26.42,Ground,10,9.0,0,7.65,217.39,19.04,4.0,No,No,No
FDX000684,2026-03-03,Dallas,Singapore,3972,2.85,Ground,5,5.0,0,3.41,100.37,126.46,4.0,No,No,No
FDX001818,2023-10-21,Denver,Tokyo,2385,4.359999999999999,Express,1,3.0,48,4.41,274.65,18.75,3.0,No,No,No
FDX001286,2024-11-03,New York,São Paulo,4657,47.46,Ground,7,8.0,37,5.72,210.22,33.06,3.0,No,No,No
FDX000618,2024-11-05,Denver,São Paulo,1081,20.080000000000002,Ground,3,3.0,0,0.88,69.42,92.04,4.0,No,No,No
FDX001242,2023-03-25,San Francisco,Mumbai,5104,15.27,Ground,8,8.0,9,4.77,151.93,191.14,2.0,No,No,No
FDX001339,2023-07-20,Atlanta,London,2744,6.35,Express,1,1.0,4,4.82,287.04,63.0,4.0,No,No,No
FDX000686,2023-03-27,San Francisco,Toronto,4517,14.92,Ground,6,6.0,8,4.18,137.72,25.28,4.0,No,No,No
FDX000870,2024-08-14,Atlanta,London,3323,18.8,Air,2,6.0,111,3.14,118.48,125.7,4.0,Yes,No,No
FDX001186,2023-10-20,Chicago,London,3446,22.700000000000003,Air,1,2.0,24,5.36,135.4,63.71,4.0,No,No,No
FDX000674,2023-03-22,Denver,Mexico City,884,3.52,Air,1,1.0,14,0.99,32.69,74.33,5.0,No,No,No
FDX000750,2023-02-02,Miami,Toronto,4737,10.31,Ground,6,5.0,0,3.56,131.04,224.93,2.0,No,No,No
FDX001003,2024-02-21,Miami,Dubai,4276,55.52,Ground,6,7.0,32,4.58,215.3,13.96,3.0,No,No,No
FDX001435,2023-03-06,New York,Tokyo,5239,17.89,Air,2,2.0,0,6.99,166.53,89.71,4.0,No,No,No
FDX000409,2023-06-28,Miami,Toronto,4774,11.209999999999999,Air,2,4.0,48,5.42,139.16,10.72,4.0,No,No,No
FDX000630,2023-01-08,Dallas,Sydney,3202,62.03,Air,1,1.0,0,5.52,209.66,39.95,5.0,No,No,No
FDX001375,2023-11-01,Chicago,Tokyo,4767,16.51,Air,2,3.0,48,7.46,155.74,47.67,4.0,No,No,No
FDX001973,2023-11-02,Dallas,Mexico City,3858,20.490000000000002,Ground,5,6.0,24,2.16,129.62,19.18,2.0,No,No,No
FDX001640,2023-07-07,Atlanta,Mexico City,2777,4.109999999999999,Air,1,1.0,21,4.28,81.6,10.0,5.0,No,No,No
FDX001945,2023-02-13,New York,Singapore,5604,28.17,Ground,7,8.0,24,3.89,185.09,52.77,4.0,No,No,No
FDX000647,2023-06-16,Denver,Singapore,4576,7.069999999999999,Air,2,2.0,2,7.98,134.6,32.68,4.0,No,No,No
FDX000140,2023-04-27,San Francisco,Berlin,2593,7.949999999999999,Ground,4,4.0,3,2.1,79.06,149.0,3.0,No,No,No
FDX001487,2023-07-04,San Francisco,Singapore,1263,41.17,Air,1,1.0,0,1.23,116.29,20.22,4.0,No,No,No
FDX000914,2023-10-03,Denver,Mumbai,5332,16.150000000000002,Ground,6,9.0,72,3.1,153.24,10.0,5.0,No,No,No
FDX001377,2023-10-13,San Francisco,Sydney,2385,16.270000000000003,Ground,2,3.0,26,2.38,92.38,78.22,4.0,No,Yes,No
FDX000166,2023-01-10,Houston,Berlin,4596,6.2299999999999995,Air,2,1.0,0,9.14,136.8,10.0,5.0,No,No,No
FDX001459,2023-02-16,Houston,Berlin,3587,30.3,Ground,5,6.0,24,3.33,147.33,24.86,5.0,No,No,No
FDX000813,2024-02-23,New York,Mumbai,2570,19.66,Air,2,4.0,48,4.61,109.55,10.0,3.0,No,No,No
FDX000215,2023-08-26,Miami,Sydney,6683,12.9,Express,4,3.0,0,7.07,385.67,13.2,5.0,No,No,No
FDX001448,2023-11-17,Houston,Tokyo,3302,12.75,Air,1,1.0,5,3.73,107.73,85.45,4.0,No,Yes,No
FDX001322,2023-01-13,New York,Tokyo,5477,5.4399999999999995,Ground,7,7.0,0,5.52,141.98,124.52,4.0,Yes,No,No
FDX000132,2024-05-16,Houston,Toronto,3322,5.17,Air,2,3.0,27,4.54,95.4,10.0,3.0,No,Yes,No
FDX000315,2023-07-01,Dallas,Singapore,3855,10.52,Express,2,3.0,30,3.74,314.36,121.88,2.0,No,No,No
FDX000139,2024-04-19,Dallas,Toronto,3217,4.819999999999999,Air,2,2.0,0,3.1,88.28,497.61,4.0,No,No,No
FDX001954,2023-12-18,Atlanta,Toronto,1708,10.07,Air,1,1.0,0,2.12,65.66,10.0,3.0,No,No,No
FDX001720,2023-04-29,Miami,Sydney,5279,8.23,Air,3,5.0,48,9.17,154.55,52.82,5.0,Yes,Yes,No
FDX000417,2023-09-18,San Francisco,Mumbai,2992,27.78,Ground,4,3.0,0,3.24,130.12,13.61,4.0,No,No,No
FDX001030,2024-06-14,Atlanta,Singapore,3810,19.92,Ground,4,4.0,6,2.09,127.31,150.54,5.0,No,No,No
FDX000039,2023-01-18,San Francisco,Dubai,3311,18.150000000000002,Express,2,2.0,0,6.36,326.6,29.5,3.0,No,No,No
FDX001274,2023-06-20,New York,Sydney,4949,,Air,3,,0,,121.61,74.01,,No,No,No
FDX001419,2023-07-27,Dallas,Mexico City,5309,17.82,Ground,8,6.0,0,6.08,165.06,10.07,3.0,No,No,No
FDX000054,2023-04-25,San Francisco,Tokyo,2183,46.29,Air,2,4.0,58,3.28,151.08,17.35,4.0,No,No,No
FDX000707,2023-05-17,Denver,São Paulo,5308,25.950000000000003,Express,3,6.0,82,5.89,380.73,46.61,4.0,No,Yes,No
